timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666063095531,85,Webstaurant Product Page-33,200,OK,Main Thread Group 1-1,bin,true,,2020,170,1,1,https://www.webstaurantstore.com/images/site/certifications/ETL_Safety.JPG,85,0,0
1666063095616,55,Webstaurant Product Page-34,200,OK,Main Thread Group 1-1,bin,true,,14080,181,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2017/9/webstaurant-logo-w-icon.png,53,0,0
1666063095671,60,Webstaurant Product Page-35,200,OK,Main Thread Group 1-1,text,true,,549207,163,1,1,https://www.webstaurantstore.com/build/main.4a0f9d859aa53314f9bb.js,50,0,0
1666063095731,59,Webstaurant Product Page-36,200,OK,Main Thread Group 1-1,text,true,,58562,188,1,1,https://www.webstaurantstore.com/build/vendors~sentry-browser.39622cf2ed212372154b.bundle.js,58,0,0
1666063095791,54,Webstaurant Product Page-37,200,OK,Main Thread Group 1-1,text,true,,1555,185,1,1,https://www.webstaurantstore.com/build/start-error-logging.6db6266b2fa8546d3d5f.bundle.js,54,0,0
1666063095845,60,Webstaurant Product Page-38,200,OK,Main Thread Group 1-1,text,true,,948357,182,1,1,https://www.webstaurantstore.com/build/preModule/mainPreModule.8619cd86ddde9959969d.js,45,0,0
1666063095905,134,Webstaurant Product Page-39,200,OK,Main Thread Group 1-1,text,true,,42783,155,1,1,https://www.googleadservices.com/pagead/conversion_async.js,96,0,53
1666063104088,3307,Webstaurant Product Page,200,OK,Main Thread Group 1-1,text,true,,2432239,7203,1,1,https://www.webstaurantstore.com/outlet/177CAG36RC/56621.html,270,0,0
1666063104088,290,Webstaurant Product Page-0,200,OK,Main Thread Group 1-1,text,true,,248579,157,1,1,https://www.webstaurantstore.com/outlet/177CAG36RC/56621.html,270,0,0
1666063104379,54,Webstaurant Product Page-1,200,OK,Main Thread Group 1-1,text,true,,135216,173,1,1,https://www.webstaurantstore.com/build/tailwind.3642.ecb9112ee3c1a0124d2a.css,50,0,0
1666063104434,50,Webstaurant Product Page-2,200,OK,Main Thread Group 1-1,text,true,,1385,177,1,1,https://www.webstaurantstore.com/build/styles-text-fonts.218b11e9fc2db029dcc1.css,50,0,0
1666063104484,62,Webstaurant Product Page-3,200,OK,Main Thread Group 1-1,text,true,,4246,177,1,1,https://www.webstaurantstore.com/build/styles-icon-fonts.e8d2eefdf5b557eb497b.css,61,0,0
1666063104546,50,Webstaurant Product Page-4,200,OK,Main Thread Group 1-1,text,true,,73398,187,1,1,https://www.webstaurantstore.com/build/common-critical-styles.2845.0eeeb8c199f0d0dcd617.css,48,0,0
1666063104596,52,Webstaurant Product Page-5,200,OK,Main Thread Group 1-1,text,true,,177709,188,1,1,https://www.webstaurantstore.com/build/product-critical-styles.3687.e60a9b56199fffc0387b.css,49,0,0
1666063104649,44,Webstaurant Product Page-6,200,OK,Main Thread Group 1-1,text,true,,17648,180,1,1,https://www.webstaurantstore.com/build/product-reviews.8267.985631c01ace606a761d.css,44,0,0
1666063104693,65,Webstaurant Product Page-7,200,OK,Main Thread Group 1-1,text,true,,38733,189,1,1,https://www.webstaurantstore.com/build/preModule/synchronousPolyfills.0a8186328e6857116571.js,64,0,0
1666063104758,56,Webstaurant Product Page-8,200,OK,Main Thread Group 1-1,bin,true,,6767,184,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/android-chrome-192x192.png?v=1,54,0,0
1666063104814,53,Webstaurant Product Page-9,200,OK,Main Thread Group 1-1,bin,true,,2002,169,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/favicon.ico?v=1,53,0,0
1666063104867,54,Webstaurant Product Page-10,200,OK,Main Thread Group 1-1,text,true,,3046,174,1,1,https://www.webstaurantstore.com/build/files/e894e7685b7250519d1a.wss_icon.svg,54,0,0
1666063104921,46,Webstaurant Product Page-11,200,OK,Main Thread Group 1-1,text,true,,1363,187,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-account-person.svg,46,0,0
1666063104967,58,Webstaurant Product Page-12,200,OK,Main Thread Group 1-1,text,true,,1272,177,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-help.svg,58,0,0
1666063105025,50,Webstaurant Product Page-13,200,OK,Main Thread Group 1-1,text,true,,2095,179,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-orders.svg,50,0,0
1666063105075,114,Webstaurant Product Page-14,200,OK,Main Thread Group 1-1,bin,true,,41162,165,1,1,https://www.webstaurantstore.com/images/outlet/large/56621/257989.jpg,113,0,0
1666063105189,54,Webstaurant Product Page-15,200,OK,Main Thread Group 1-1,bin,true,,1103,188,1,1,https://www.webstaurantstore.com/uploads/design/2022/2/pdp-gallery-placeholder-white-600.png,54,0,0
1666063105243,88,Webstaurant Product Page-16,200,OK,Main Thread Group 1-1,bin,true,,2826,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257989.jpg,88,0,0
1666063105331,40,Webstaurant Product Page-17,200,OK,Main Thread Group 1-1,bin,true,,3371,170,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2018/9/ar-thumbnail.png,40,0,0
1666063105371,88,Webstaurant Product Page-18,200,OK,Main Thread Group 1-1,bin,true,,4097,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257991.jpg,87,0,0
1666063105459,158,Webstaurant Product Page-19,200,OK,Main Thread Group 1-1,bin,true,,1947,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257993.jpg,158,0,0
1666063105617,197,Webstaurant Product Page-20,200,OK,Main Thread Group 1-1,bin,true,,3147,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257995.jpg,197,0,0
1666063105814,158,Webstaurant Product Page-21,200,OK,Main Thread Group 1-1,bin,true,,3292,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257997.jpg,158,0,0
1666063105972,91,Webstaurant Product Page-22,200,OK,Main Thread Group 1-1,bin,true,,3266,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/257999.jpg,91,0,0
1666063106063,145,Webstaurant Product Page-23,200,OK,Main Thread Group 1-1,bin,true,,2845,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/258001.jpg,145,0,0
1666063106208,104,Webstaurant Product Page-24,200,OK,Main Thread Group 1-1,bin,true,,3230,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/258003.jpg,104,0,0
1666063106312,104,Webstaurant Product Page-25,200,OK,Main Thread Group 1-1,bin,true,,3416,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/258005.jpg,104,0,0
1666063106416,94,Webstaurant Product Page-26,200,OK,Main Thread Group 1-1,bin,true,,3035,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56621/258007.jpg,94,0,0
1666063106510,41,Webstaurant Product Page-27,200,OK,Main Thread Group 1-1,text,true,,3128,170,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/quickship-badge.svg,41,0,0
1666063106551,57,Webstaurant Product Page-28,200,OK,Main Thread Group 1-1,bin,true,,11656,187,1,1,https://www.webstaurantstore.com/images/vendor/medium/20220720/avantcoequipment_logo_hr.jpg,57,0,0
1666063106608,72,Webstaurant Product Page-29,200,OK,Main Thread Group 1-1,bin,true,,1031,181,1,1,https://www.webstaurantstore.com/build/files/4fbcd8c51dafd28f6671.placeholder-img.png,72,0,0
1666063106680,48,Webstaurant Product Page-30,200,OK,Main Thread Group 1-1,bin,true,,1316,175,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/prop-65-warning-icon.png,48,0,0
1666063106728,45,Webstaurant Product Page-31,200,OK,Main Thread Group 1-1,bin,true,,1796,184,1,1,https://www.webstaurantstore.com/images/site/gas_connection/cert-connection-gas-0_75.png,45,0,0
1666063106773,182,Webstaurant Product Page-32,200,OK,Main Thread Group 1-1,bin,true,,2257,177,1,1,https://www.webstaurantstore.com/images/site/certifications/UL-EPH-Classified.jpg,182,0,0
1666063106955,58,Webstaurant Product Page-33,200,OK,Main Thread Group 1-1,bin,true,,2208,172,1,1,https://www.webstaurantstore.com/images/site/certifications/ULcanadianUS.jpg,58,0,0
1666063107013,52,Webstaurant Product Page-34,200,OK,Main Thread Group 1-1,bin,true,,4300,182,1,1,https://www.webstaurantstore.com/images/site/gas_connection/cert-field-convertible.jpg,52,0,0
1666063107065,50,Webstaurant Product Page-35,200,OK,Main Thread Group 1-1,bin,true,,14080,181,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2017/9/webstaurant-logo-w-icon.png,49,0,0
1666063107115,58,Webstaurant Product Page-36,200,OK,Main Thread Group 1-1,text,true,,549216,163,1,1,https://www.webstaurantstore.com/build/main.4a0f9d859aa53314f9bb.js,49,0,0
1666063107174,51,Webstaurant Product Page-37,200,OK,Main Thread Group 1-1,text,true,,58562,188,1,1,https://www.webstaurantstore.com/build/vendors~sentry-browser.39622cf2ed212372154b.bundle.js,50,0,0
1666063107225,48,Webstaurant Product Page-38,200,OK,Main Thread Group 1-1,text,true,,1552,185,1,1,https://www.webstaurantstore.com/build/start-error-logging.6db6266b2fa8546d3d5f.bundle.js,48,0,0
1666063107273,56,Webstaurant Product Page-39,200,OK,Main Thread Group 1-1,text,true,,948158,182,1,1,https://www.webstaurantstore.com/build/preModule/mainPreModule.8619cd86ddde9959969d.js,42,0,0
1666063107329,66,Webstaurant Product Page-40,200,OK,Main Thread Group 1-1,text,true,,42783,155,1,1,https://www.googleadservices.com/pagead/conversion_async.js,49,0,0
1666063116089,3133,Webstaurant Product Page,200,OK,Main Thread Group 1-1,text,true,,2401225,6833,1,1,https://www.webstaurantstore.com/outlet/234512000102/56375.html,191,0,0
1666063116089,202,Webstaurant Product Page-0,200,OK,Main Thread Group 1-1,text,true,,222907,159,1,1,https://www.webstaurantstore.com/outlet/234512000102/56375.html,191,0,0
1666063116292,52,Webstaurant Product Page-1,200,OK,Main Thread Group 1-1,text,true,,135215,173,1,1,https://www.webstaurantstore.com/build/tailwind.3642.ecb9112ee3c1a0124d2a.css,47,0,0
1666063116344,49,Webstaurant Product Page-2,200,OK,Main Thread Group 1-1,text,true,,1385,177,1,1,https://www.webstaurantstore.com/build/styles-text-fonts.218b11e9fc2db029dcc1.css,49,0,0
1666063116394,40,Webstaurant Product Page-3,200,OK,Main Thread Group 1-1,text,true,,4246,177,1,1,https://www.webstaurantstore.com/build/styles-icon-fonts.e8d2eefdf5b557eb497b.css,40,0,0
1666063116434,55,Webstaurant Product Page-4,200,OK,Main Thread Group 1-1,text,true,,73398,187,1,1,https://www.webstaurantstore.com/build/common-critical-styles.2845.0eeeb8c199f0d0dcd617.css,53,0,0
1666063116489,58,Webstaurant Product Page-5,200,OK,Main Thread Group 1-1,text,true,,177709,188,1,1,https://www.webstaurantstore.com/build/product-critical-styles.3687.e60a9b56199fffc0387b.css,53,0,0
1666063116548,53,Webstaurant Product Page-6,200,OK,Main Thread Group 1-1,text,true,,17648,180,1,1,https://www.webstaurantstore.com/build/product-reviews.8267.985631c01ace606a761d.css,53,0,0
1666063116601,47,Webstaurant Product Page-7,200,OK,Main Thread Group 1-1,text,true,,38736,189,1,1,https://www.webstaurantstore.com/build/preModule/synchronousPolyfills.0a8186328e6857116571.js,46,0,0
1666063116648,73,Webstaurant Product Page-8,200,OK,Main Thread Group 1-1,bin,true,,6767,184,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/android-chrome-192x192.png?v=1,73,0,0
1666063116721,44,Webstaurant Product Page-9,200,OK,Main Thread Group 1-1,bin,true,,2002,169,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/favicon.ico?v=1,44,0,0
1666063116765,62,Webstaurant Product Page-10,200,OK,Main Thread Group 1-1,text,true,,3049,174,1,1,https://www.webstaurantstore.com/build/files/e894e7685b7250519d1a.wss_icon.svg,62,0,0
1666063116827,48,Webstaurant Product Page-11,200,OK,Main Thread Group 1-1,text,true,,1363,187,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-account-person.svg,48,0,0
1666063116875,57,Webstaurant Product Page-12,200,OK,Main Thread Group 1-1,text,true,,1275,177,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-help.svg,57,0,0
1666063116932,46,Webstaurant Product Page-13,200,OK,Main Thread Group 1-1,text,true,,2098,179,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-orders.svg,46,0,0
1666063116978,117,Webstaurant Product Page-14,200,OK,Main Thread Group 1-1,bin,true,,49440,165,1,1,https://www.webstaurantstore.com/images/outlet/large/56375/255827.jpg,115,0,0
1666063117095,58,Webstaurant Product Page-15,200,OK,Main Thread Group 1-1,bin,true,,1103,188,1,1,https://www.webstaurantstore.com/uploads/design/2022/2/pdp-gallery-placeholder-white-600.png,58,0,0
1666063117153,97,Webstaurant Product Page-16,200,OK,Main Thread Group 1-1,bin,true,,3362,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255827.jpg,97,0,0
1666063117250,196,Webstaurant Product Page-17,200,OK,Main Thread Group 1-1,bin,true,,3033,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255829.jpg,196,0,0
1666063117446,104,Webstaurant Product Page-18,200,OK,Main Thread Group 1-1,bin,true,,2706,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255831.jpg,104,0,0
1666063117550,186,Webstaurant Product Page-19,200,OK,Main Thread Group 1-1,bin,true,,3062,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255833.jpg,186,0,0
1666063117736,85,Webstaurant Product Page-20,200,OK,Main Thread Group 1-1,bin,true,,2483,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255835.jpg,85,0,0
1666063117821,94,Webstaurant Product Page-21,200,OK,Main Thread Group 1-1,bin,true,,3251,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255837.jpg,94,0,0
1666063117915,100,Webstaurant Product Page-22,200,OK,Main Thread Group 1-1,bin,true,,3040,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255839.jpg,99,0,0
1666063118015,126,Webstaurant Product Page-23,200,OK,Main Thread Group 1-1,bin,true,,3227,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/56375/255841.jpg,126,0,0
1666063118141,50,Webstaurant Product Page-24,200,OK,Main Thread Group 1-1,text,true,,3125,170,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/quickship-badge.svg,50,0,0
1666063118191,90,Webstaurant Product Page-25,200,OK,Main Thread Group 1-1,bin,true,,7252,175,1,1,https://www.webstaurantstore.com/images/vendor/medium/20160527/bunn_logo_hr.jpg,90,0,0
1666063118281,48,Webstaurant Product Page-26,200,OK,Main Thread Group 1-1,bin,true,,1031,181,1,1,https://www.webstaurantstore.com/build/files/4fbcd8c51dafd28f6671.placeholder-img.png,48,0,0
1666063118329,55,Webstaurant Product Page-27,200,OK,Main Thread Group 1-1,bin,true,,1311,175,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/prop-65-warning-icon.png,55,0,0
1666063118384,80,Webstaurant Product Page-28,200,OK,Main Thread Group 1-1,bin,true,,1773,163,1,1,https://www.webstaurantstore.com/images/site/certifications/nsf.png,80,0,0
1666063118465,146,Webstaurant Product Page-29,200,OK,Main Thread Group 1-1,bin,true,,3451,162,1,1,https://www.webstaurantstore.com/images/site/certifications/ul.png,146,0,0
1666063118612,82,Webstaurant Product Page-30,200,OK,Main Thread Group 1-1,bin,true,,1719,189,1,1,https://www.webstaurantstore.com/images/site/water_connection/cert-connection-water-0_375.png,82,0,0
1666063118693,56,Webstaurant Product Page-31,200,OK,Main Thread Group 1-1,bin,true,,2623,176,1,1,https://www.webstaurantstore.com/images/site/certifications/made-in-america1.png,56,0,0
1666063118749,122,Webstaurant Product Page-32,200,OK,Main Thread Group 1-1,bin,true,,2090,175,1,1,https://www.webstaurantstore.com/images/site/certifications/cert-hard-wired.png,122,0,0
1666063118871,43,Webstaurant Product Page-33,200,OK,Main Thread Group 1-1,bin,true,,14080,181,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2017/9/webstaurant-logo-w-icon.png,43,0,0
1666063118914,70,Webstaurant Product Page-34,200,OK,Main Thread Group 1-1,text,true,,549217,163,1,1,https://www.webstaurantstore.com/build/main.4a0f9d859aa53314f9bb.js,58,0,0
1666063118984,56,Webstaurant Product Page-35,200,OK,Main Thread Group 1-1,text,true,,58559,188,1,1,https://www.webstaurantstore.com/build/vendors~sentry-browser.39622cf2ed212372154b.bundle.js,55,0,0
1666063119040,42,Webstaurant Product Page-36,200,OK,Main Thread Group 1-1,text,true,,1555,185,1,1,https://www.webstaurantstore.com/build/start-error-logging.6db6266b2fa8546d3d5f.bundle.js,42,0,0
1666063119082,65,Webstaurant Product Page-37,200,OK,Main Thread Group 1-1,text,true,,948151,182,1,1,https://www.webstaurantstore.com/build/preModule/mainPreModule.8619cd86ddde9959969d.js,53,0,0
1666063119147,74,Webstaurant Product Page-38,200,OK,Main Thread Group 1-1,text,true,,42783,155,1,1,https://www.googleadservices.com/pagead/conversion_async.js,63,0,0
1666063128089,2295,Webstaurant Product Page,200,OK,Main Thread Group 1-1,text,true,,2508216,6105,1,1,https://www.webstaurantstore.com/outlet/522ETSG3072/58375.html,296,0,0
1666063128089,335,Webstaurant Product Page-0,200,OK,Main Thread Group 1-1,text,true,,368644,158,1,1,https://www.webstaurantstore.com/outlet/522ETSG3072/58375.html,296,0,0
1666063128426,56,Webstaurant Product Page-1,200,OK,Main Thread Group 1-1,text,true,,135215,173,1,1,https://www.webstaurantstore.com/build/tailwind.3642.ecb9112ee3c1a0124d2a.css,52,0,0
1666063128482,54,Webstaurant Product Page-2,200,OK,Main Thread Group 1-1,text,true,,1385,177,1,1,https://www.webstaurantstore.com/build/styles-text-fonts.218b11e9fc2db029dcc1.css,54,0,0
1666063128536,50,Webstaurant Product Page-3,200,OK,Main Thread Group 1-1,text,true,,4246,177,1,1,https://www.webstaurantstore.com/build/styles-icon-fonts.e8d2eefdf5b557eb497b.css,50,0,0
1666063128586,52,Webstaurant Product Page-4,200,OK,Main Thread Group 1-1,text,true,,73398,187,1,1,https://www.webstaurantstore.com/build/common-critical-styles.2845.0eeeb8c199f0d0dcd617.css,49,0,0
1666063128638,50,Webstaurant Product Page-5,200,OK,Main Thread Group 1-1,text,true,,177709,188,1,1,https://www.webstaurantstore.com/build/product-critical-styles.3687.e60a9b56199fffc0387b.css,45,0,0
1666063128688,47,Webstaurant Product Page-6,200,OK,Main Thread Group 1-1,text,true,,17648,180,1,1,https://www.webstaurantstore.com/build/product-reviews.8267.985631c01ace606a761d.css,47,0,0
1666063128735,42,Webstaurant Product Page-7,200,OK,Main Thread Group 1-1,text,true,,38733,189,1,1,https://www.webstaurantstore.com/build/preModule/synchronousPolyfills.0a8186328e6857116571.js,41,0,0
1666063128777,56,Webstaurant Product Page-8,200,OK,Main Thread Group 1-1,bin,true,,6767,184,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/android-chrome-192x192.png?v=1,55,0,0
1666063128833,50,Webstaurant Product Page-9,200,OK,Main Thread Group 1-1,bin,true,,2002,169,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/favicon.ico?v=1,50,0,0
1666063128883,45,Webstaurant Product Page-10,200,OK,Main Thread Group 1-1,text,true,,9310,178,1,1,https://www.webstaurantstore.com/build/files/de4034208c84ec8447fa.rewards-card.svg,45,0,0
1666063128929,53,Webstaurant Product Page-11,200,OK,Main Thread Group 1-1,bin,true,,15897,165,1,1,https://www.webstaurantstore.com/images/outlet/large/58375/274489.jpg,53,0,0
1666063128982,48,Webstaurant Product Page-12,200,OK,Main Thread Group 1-1,bin,true,,1103,188,1,1,https://www.webstaurantstore.com/uploads/design/2022/2/pdp-gallery-placeholder-white-600.png,48,0,0
1666063129031,82,Webstaurant Product Page-13,200,OK,Main Thread Group 1-1,bin,true,,2291,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274489.jpg,82,0,0
1666063129113,35,Webstaurant Product Page-14,200,OK,Main Thread Group 1-1,bin,true,,3371,170,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2018/9/ar-thumbnail.png,35,0,0
1666063129148,38,Webstaurant Product Page-15,200,OK,Main Thread Group 1-1,bin,true,,2622,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274491.jpg,38,0,0
1666063129186,45,Webstaurant Product Page-16,200,OK,Main Thread Group 1-1,bin,true,,2619,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274493.jpg,45,0,0
1666063129231,121,Webstaurant Product Page-17,200,OK,Main Thread Group 1-1,bin,true,,1884,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274495.jpg,121,0,0
1666063129352,82,Webstaurant Product Page-18,200,OK,Main Thread Group 1-1,bin,true,,2436,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274497.jpg,82,0,0
1666063129434,51,Webstaurant Product Page-19,200,OK,Main Thread Group 1-1,bin,true,,2659,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274499.jpg,51,0,0
1666063129485,91,Webstaurant Product Page-20,200,OK,Main Thread Group 1-1,bin,true,,2450,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274501.jpg,91,0,0
1666063129577,143,Webstaurant Product Page-21,200,OK,Main Thread Group 1-1,bin,true,,2670,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274503.jpg,143,0,0
1666063129720,58,Webstaurant Product Page-22,200,OK,Main Thread Group 1-1,bin,true,,1950,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274505.jpg,58,0,0
1666063129778,44,Webstaurant Product Page-23,200,OK,Main Thread Group 1-1,bin,true,,2005,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/58375/274507.jpg,44,0,0
1666063129822,50,Webstaurant Product Page-24,200,OK,Main Thread Group 1-1,bin,true,,1034,181,1,1,https://www.webstaurantstore.com/build/files/4fbcd8c51dafd28f6671.placeholder-img.png,50,0,0
1666063129872,44,Webstaurant Product Page-25,200,OK,Main Thread Group 1-1,text,true,,3125,170,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/quickship-badge.svg,44,0,0
1666063129917,54,Webstaurant Product Page-26,200,OK,Main Thread Group 1-1,bin,true,,7624,179,1,1,https://www.webstaurantstore.com/images/vendor/medium/20220720/steelton_logo_hr.jpg,54,0,0
1666063129971,45,Webstaurant Product Page-27,200,OK,Main Thread Group 1-1,bin,true,,1312,175,1,1,https://www.webstaurantstore.com/uploads/design/2018/7/prop-65-warning-icon.png,45,0,0
1666063130016,46,Webstaurant Product Page-28,200,OK,Main Thread Group 1-1,bin,true,,1777,163,1,1,https://www.webstaurantstore.com/images/site/certifications/nsf.png,46,0,0
1666063130062,54,Webstaurant Product Page-29,200,OK,Main Thread Group 1-1,bin,true,,14080,181,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2017/9/webstaurant-logo-w-icon.png,54,0,0
1666063130116,53,Webstaurant Product Page-30,200,OK,Main Thread Group 1-1,text,true,,549202,163,1,1,https://www.webstaurantstore.com/build/main.4a0f9d859aa53314f9bb.js,46,0,0
1666063130169,41,Webstaurant Product Page-31,200,OK,Main Thread Group 1-1,text,true,,58562,188,1,1,https://www.webstaurantstore.com/build/vendors~sentry-browser.39622cf2ed212372154b.bundle.js,40,0,0
1666063130210,45,Webstaurant Product Page-32,200,OK,Main Thread Group 1-1,text,true,,1552,185,1,1,https://www.webstaurantstore.com/build/start-error-logging.6db6266b2fa8546d3d5f.bundle.js,45,0,0
1666063130255,64,Webstaurant Product Page-33,200,OK,Main Thread Group 1-1,text,true,,948151,182,1,1,https://www.webstaurantstore.com/build/preModule/mainPreModule.8619cd86ddde9959969d.js,49,0,0
1666063130319,65,Webstaurant Product Page-34,200,OK,Main Thread Group 1-1,text,true,,42783,155,1,1,https://www.googleadservices.com/pagead/conversion_async.js,55,0,0
1666063140088,4581,Webstaurant Product Page,200,OK,Main Thread Group 1-1,text,true,,2471134,8355,1,1,https://www.webstaurantstore.com/outlet/178HBB65HC/57975.html,232,0,0
1666063140088,242,Webstaurant Product Page-0,200,OK,Main Thread Group 1-1,text,true,,292947,157,1,1,https://www.webstaurantstore.com/outlet/178HBB65HC/57975.html,232,0,0
1666063140332,121,Webstaurant Product Page-1,200,OK,Main Thread Group 1-1,text,true,,135216,173,1,1,https://www.webstaurantstore.com/build/tailwind.3642.ecb9112ee3c1a0124d2a.css,116,0,60
1666063140453,57,Webstaurant Product Page-2,200,OK,Main Thread Group 1-1,text,true,,1385,177,1,1,https://www.webstaurantstore.com/build/styles-text-fonts.218b11e9fc2db029dcc1.css,57,0,0
1666063140510,66,Webstaurant Product Page-3,200,OK,Main Thread Group 1-1,text,true,,4246,177,1,1,https://www.webstaurantstore.com/build/styles-icon-fonts.e8d2eefdf5b557eb497b.css,66,0,0
1666063140577,56,Webstaurant Product Page-4,200,OK,Main Thread Group 1-1,text,true,,73398,187,1,1,https://www.webstaurantstore.com/build/common-critical-styles.2845.0eeeb8c199f0d0dcd617.css,53,0,0
1666063140633,65,Webstaurant Product Page-5,200,OK,Main Thread Group 1-1,text,true,,177709,188,1,1,https://www.webstaurantstore.com/build/product-critical-styles.3687.e60a9b56199fffc0387b.css,60,0,0
1666063140698,44,Webstaurant Product Page-6,200,OK,Main Thread Group 1-1,text,true,,17648,180,1,1,https://www.webstaurantstore.com/build/product-reviews.8267.985631c01ace606a761d.css,43,0,0
1666063140742,57,Webstaurant Product Page-7,200,OK,Main Thread Group 1-1,text,true,,38733,189,1,1,https://www.webstaurantstore.com/build/preModule/synchronousPolyfills.0a8186328e6857116571.js,56,0,0
1666063140799,64,Webstaurant Product Page-8,200,OK,Main Thread Group 1-1,bin,true,,6767,184,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/android-chrome-192x192.png?v=1,64,0,0
1666063140863,46,Webstaurant Product Page-9,200,OK,Main Thread Group 1-1,bin,true,,2002,169,1,1,https://cdnimg.webstaurantstore.com/uploads/design/2016/2/favicon.ico?v=1,46,0,0
1666063140909,50,Webstaurant Product Page-10,200,OK,Main Thread Group 1-1,text,true,,3049,174,1,1,https://www.webstaurantstore.com/build/files/e894e7685b7250519d1a.wss_icon.svg,50,0,0
1666063140959,56,Webstaurant Product Page-11,200,OK,Main Thread Group 1-1,text,true,,1363,187,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-account-person.svg,56,0,0
1666063141015,58,Webstaurant Product Page-12,200,OK,Main Thread Group 1-1,text,true,,1272,177,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-help.svg,58,0,0
1666063141073,60,Webstaurant Product Page-13,200,OK,Main Thread Group 1-1,text,true,,2095,179,1,1,https://www.webstaurantstore.com/uploads/design/2022/4/Icons/custom-icon-orders.svg,60,0,0
1666063141134,116,Webstaurant Product Page-14,200,OK,Main Thread Group 1-1,bin,true,,20259,165,1,1,https://www.webstaurantstore.com/images/outlet/large/57975/271599.jpg,115,0,0
1666063141250,71,Webstaurant Product Page-15,200,OK,Main Thread Group 1-1,bin,true,,1106,188,1,1,https://www.webstaurantstore.com/uploads/design/2022/2/pdp-gallery-placeholder-white-600.png,71,0,0
1666063141321,92,Webstaurant Product Page-16,200,OK,Main Thread Group 1-1,bin,true,,2067,170,1,1,https://www.webstaurantstore.com/images/outlet/thumbnails/57975/271599.jpg,92,0,0
